should be left in the hand of an appropriate tribunal	2
unashamedly seen fit	1
reminiscent of the torture centre	0
it 's a step in the right direction	3
would seem to confirm	2
should be treated according the geneva convention	2
aren not even aware of what they are doing	0
hardly ring true	1
will treat them a it plea	2
usa to end inhumane treatment	0
nor is depriving them of all their sens	1
they discredit the usa	0
proof of that	2
scandalous	0
must be impartial and independent	2
worse still that they don not care	0
is not acceptable in a democracy	0
it 's only the start	2
any self respecting democrat	2
issue concern terrorist	2
they are terrorist they are murderer	0
camp x ray	1
people arrested on the battlefield	1
much sturdier	2
cause a rift	1
full access	2
only solidarity and generosity	3
humanely	2
clear contradiction	2
same opportunity and protection before the law	2
the way we perceive it	2
beyond all reasonable doubt	2
doe not interest	2
cannot	2
would prefer	2
will be tarnished	1
stubborn enough	1
can be condemned	2
a question of principle	2
can be tried outside u territory before secret military court	2
the regime on the other side of the fence	2
alienate itself	1
unlawful combatant	1
perhaps this is why	2
could be worked on	2
could alienate	1
even to death	2
may be the moment	2
surge	3
great	3
most important	2
exceptional	2
took pain to build a broad coalition	2
necessary	2
already disastrous	0
unavoidable	1
tragic culmination	1
play it trump card	0
begin to bear fruit	3
nazi regime and similar force that had the wind in their sail	2
a number of excellent	4
who may be responsible	2
commit further act of terrorism	0
cannot be any real talk of success	2
sufficiently	2
must	2
healthy	4
difficult	1
battle of endurance that must follow	2
requires an exceptionally broad and committed	2
unbelievable provocation	0
the enemy is not islam	2
necessary evil	1
destroy the very foundation of the west	0
effective	3
a degree of repression	1
sat back with arm folded would have made u all hostage	0
little one can do about it	1
by far the most	2
reveal whether or not	2
remain a risky enterprise	1
a clear condition	2
ramification worldwide	2
many and often confusing	1
could also not be ruled out	2
thanks to the taliban regime	0
very imperfect	1
in very exceptional circumstance	2
already allows a clear pattern	2
humanly acceptable	3
very well defined and perverse	0
we had no choice	2
most importantly constructive and positive	3
real danger	0
a bitter pill to swallow	1
everyday life will get back to normal	3
short term pain will eventually pas	3
unable to tolerate	1
hardline	1
like a dangerous virus	1
is ignoring it commitment in the current situation	1
because of the misguided	1
state of stagnation	1
what fate awaits argentina 's crisis stricken economy	1
is due to it relation with the global economy	1
profound	2
paralyzed	1
which finally resulted in the situation that we are witnessing today	2
lavished	1
the important point	1
frozen out of the aftermath	1
shoulder to shoulder	3
do not have right	2
it 's time	2
inhumane	1
it 's time we became much firmer	2
illegal combatant not prisoner of war	1
insisted	1
we are all signed up to	2
playing with word	1
humanely	3
would be a great tragedy	0
should be considered a legitimate	3
true reflection	3
to determine the outcome of an african election in europe	0
champion of democracy	4
inalienable	2
cannot be considered a substantially free and fair	1
power at all cost	0
free and fair	3
would have enormous implication	1
it cannot be assumed	2
transparent credible free and fair	3
stolen	0
confidence and high esteem	3
deserved	3
systematic campaign of violence and intimidation	0
testimony of the confidence and high esteem	3
loudly and clearly	3
were voting for land	2
shortcoming	1
young old man	3
although some thing have gone wrong	2
my fist carry a force	4
depending heavily	2
and they will get it	4
the strength of the appeal of zanu pf 's land policy	2
wise campaign strategy	4
good education system	4
our party ha been genuine	4
stabilize the economy	2
that will result in the creation of more job	3
a top priority	3
still going strong	4
abundant reserve of energy	4
much higher	2
other major achievement	3
the last of the old african nationalist who rode to power on the colonial wind of change	2
affected by the lackluster economy	1
ha carried off the palm	2
another reason	2
his last ditch effort	2
the political strong man	3
good health system	4
can make one tumble and roll over 77 time	4
under his blueprint	2
crucial	2
defending his crown	2
lured	2
are still nostalgic	2
that will win u vote	4
are gunning down innocent people on daily basis	0
escalates that aggression to a point	4
pretence of a vicious war	0
innocent israeli	2
achieving nothing	0
succumbed under the mighty stranglehold	0
radicalize the palestinian even further	0
a brutal occupation	0
in death rather than staying alive under occupation	0
continuing waste of human life	0
the truth of the matter is	2
put every jew and every israeli to shame	0
breaking their limb	0
chaos bordering on a binge of wanton killing	0
shooting unarmed civilian demonstrator in cold blood	0
if these statistic amount to anything	2
dramatically	2
are also legitimate	2
one sided war	1
his aggression	0
the blind and murderous rage of a defeated colonial power	0
have made every israeli an enemy and a target	1
palestinian are bent on destroying	0
reality that is much worse than war	0
the only way	2
ha floundered	1
is against the only possible salvation	2
it is a war out there	1
would beg for surrender	0
by applying the pressure cooker effect	0
ha succeeded	2
will only reap sporadic but painful retaliatory response	2
not on the battlefield	2
but it is not war by any military definition	2
made the investigation more difficult	1
a significant and successful strike	3
such fruitful result	3
gaffe	1
gaffe	1
sneaked into	1
stand on the side of justice	3
the modern 21st century version of the star and stripe	0
it is impossible to expect	0
imperialist are weakening and aspiration to independence are strengthening	4
proved that the world stand on the side of justice	4
one can imagine the extent of such eu sentiment	2
cannot be solved by washington 's arbitrary decision	0
cause of justice of our people	3
find no ground for any support	1
axis of evil	0
empire of evil	0
continue to strengthen	3
great leader	3
injustice	1
axis of evil	0
found itself literally in the plight of a punching bag	0
drove the united state into a corner	1
suppression of palestinian	1
policy of isolation and stifling	1
it is inevitable for injustice to meet denunciation and rejection	0
is realized and the cause of justice win	3
made nonsensical gaffe	0
gaffe	1
unreasonably	0
to defend korea 's socialism	2
making turn in favor of	3
one sided self righteous policy	0
axis of evil theory	0
justice	3
undisguised declaration of war and a rhetoric threatening aggression	0
biggest terrorist country	0
went the length of staging the farce	0
justice always find support and sympathy	3
openly embarked on the path of maneuvering for overseas aggression	0
abandon it one sidedness	0
must	2
everyone	2
stand with them in the same trench steadfastly	4
must not use double standard	0
axis of evil	0
rose high among big power too	2
gaffe	1
him in so ferocious an image wearing a t shirt and jogging pant bearing some english letter baring his teeth and with a glare of hatred in his eye	0
clearly show	2
wa naive	1
could only be created if	2
better way forward	3
a soon a possible	2
will steal	0
mugabe cannot dismiss a a western imperialist ploy	2
if such right had been enshrined	2
is little doubt	2
will be irresponsible	1
will learn an even more bitter lesson	0
ha no moral excuse for shooting people merely demanding a new constitution	0
it ha been clear to me	2
must be confronted	2
ridiculously few	1
nor is the outcome illegitimate merely	1
must be forced to yield	2
wa not transparent	1
he remains the de facto president	2
never again should	0
if we fail	0
it may cloud my assessment	1
finally and more significantly	2
